 2.5149946e+00  3.8215603e+00  4.2482368e+00  3.9464848e+00  3.9464848e+00  3.9464848e+00  3.9784258e+00  3.9638087e+00  3.9464848e+00  4.2482368e+00  3.8215603e+00  2.5149946e+00  1.2756917e+02
 2.8394826e+00  3.9609560e+00  4.4256359e+00  4.0940917e+00  4.0940917e+00  4.0940917e+00  4.1264173e+00  4.1117223e+00  4.0940917e+00  4.4256359e+00  3.9609560e+00  2.8394826e+00  1.3237121e+02
 3.1699657e+00  4.0758035e+00  4.5817677e+00  4.2228849e+00  4.2228849e+00  4.2228849e+00  4.2555568e+00  4.2407927e+00  4.2228849e+00  4.5817677e+00  4.0758035e+00  3.1699657e+00  1.3657900e+02
 3.5658017e+00  4.1859584e+00  4.7432386e+00  4.3549178e+00  4.3549178e+00  4.3549178e+00  4.3879570e+00  4.3731208e+00  4.3549178e+00  4.7432386e+00  4.1859584e+00  3.5658017e+00  1.4091256e+02
 3.9965473e+00  4.2800757e+00  4.8941292e+00  4.4771592e+00  4.4771592e+00  4.4771592e+00  4.5105521e+00  4.4956474e+00  4.4771592e+00  4.8941292e+00  4.2800757e+00  3.9965473e+00  1.4494556e+02
 4.4912285e+00  4.3633760e+00  5.0425562e+00  4.5962483e+00  4.5962483e+00  4.5962483e+00  4.6300010e+00  4.6150277e+00  4.5962483e+00  5.0425562e+00  4.3633760e+00  4.4912285e+00  1.4889698e+02
 4.9926549e+00  4.4275366e+00  5.1717539e+00  4.6988984e+00  4.6988984e+00  4.6988984e+00  4.7329755e+00  4.7179412e+00  4.6988984e+00  5.1717539e+00  4.4275366e+00  4.9926549e+00  1.5232363e+02
 1.4897158e-01  5.3342346e-02  1.9976707e-01  2.3115265e-01  2.3115265e-01  2.3115265e-01  2.5484563e-01  2.4171829e-01  2.3115265e-01  1.9976707e-01  5.3342346e-02  1.4897158e-01  7.9817201e+00
 1.5971718e-01  9.2888546e-02  2.8332627e-01  3.1975721e-01  3.1975721e-01  3.1975721e-01  3.4435841e-01  3.3092305e-01  3.1975721e-01  2.8332627e-01  9.2888546e-02  1.5971718e-01  1.0894664e+01
 1.7066672e-01  1.3467496e-01  3.5906796e-01  3.9840220e-01  3.9840220e-01  3.9840220e-01  4.2367136e-01  4.1001556e-01  3.9840220e-01  3.5906796e-01  1.3467496e-01  1.7066672e-01  1.3454498e+01
 1.8462064e-01  1.9025466e-01  4.4869719e-01  4.8991015e-01  4.8991015e-01  4.8991015e-01  5.1585248e-01  5.0197964e-01  4.8991015e-01  4.4869719e-01  1.9025466e-01  1.8462064e-01  1.6410329e+01
 2.0111252e-01  2.5832322e-01  5.4782647e-01  5.8955108e-01  5.8955108e-01  5.8955108e-01  6.1613880e-01  6.0206259e-01  5.8955108e-01  5.4782647e-01  2.5832322e-01  2.0111252e-01  1.9607228e+01
 2.1923057e-01  3.3471802e-01  6.5006174e-01  6.9090738e-01  6.9090738e-01  6.9090738e-01  7.1808473e-01  7.0382671e-01  6.9090738e-01  6.5006174e-01  3.3471802e-01  2.1923057e-01  2.2840787e+01
 2.4700570e-01  4.5252526e-01  7.9552611e-01  8.3309805e-01  8.3309805e-01  8.3309805e-01  8.6102102e-01  8.4653843e-01  8.3309805e-01  7.9552611e-01  4.5252526e-01  2.4700570e-01  2.7352354e+01
 2.7889251e-01  5.8574491e-01  9.4827081e-01  9.8028348e-01  9.8028348e-01  9.8028348e-01  1.0089056e+00  9.9421778e-01  9.8028348e-01  9.4827081e-01  5.8574491e-01  2.7889251e-01  3.1998393e+01
 3.1727443e-01  7.4021120e-01  1.1151119e+00  1.1389791e+00  1.1389791e+00  1.1389791e+00  1.1682953e+00  1.1534087e+00  1.1389791e+00  1.1151119e+00  7.4021120e-01  3.1727443e-01  3.6986415e+01
 3.5781702e-01  8.9457258e-01  1.2743654e+00  1.2887297e+00  1.2887297e+00  1.2887297e+00  1.3186586e+00  1.3036006e+00  1.2887297e+00  1.2743654e+00  8.9457258e-01  3.5781702e-01  4.1677274e+01
 4.0802268e-01  1.0723570e+00  1.4514806e+00  1.4535512e+00  1.4535512e+00  1.4535512e+00  1.4841187e+00  1.4688861e+00  1.4535512e+00  1.4514806e+00  1.0723570e+00  4.0802268e-01  4.6826113e+01
 4.6442820e-01  1.2549053e+00  1.6286221e+00  1.6167887e+00  1.6167887e+00  1.6167887e+00  1.6479604e+00  1.6325663e+00  1.6167887e+00  1.6286221e+00  1.2549053e+00  4.6442820e-01  5.1914131e+01
 5.3120435e-01  1.4494422e+00  1.8141127e+00  1.7861770e+00  1.7861770e+00  1.7861770e+00  1.8179536e+00  1.8024013e+00  1.7861770e+00  1.8141127e+00  1.4494422e+00  5.3120435e-01  5.7184889e+01
 6.0082724e-01  1.6302844e+00  1.9849315e+00  1.9408986e+00  1.9408986e+00  1.9408986e+00  1.9732129e+00  1.9575230e+00  1.9408986e+00  1.9849315e+00  1.6302844e+00  6.0082724e-01  6.1993499e+01
 6.8610846e-01  1.8256413e+00  2.1690446e+00  2.1064109e+00  2.1064109e+00  2.1064109e+00  2.1392892e+00  2.1234578e+00  2.1064109e+00  2.1690446e+00  1.8256413e+00  6.8610846e-01  6.7133482e+01
 7.8099165e-01  2.0146825e+00  2.3479956e+00  2.2661272e+00  2.2661272e+00  2.2661272e+00  2.2995425e+00  2.2835792e+00  2.2661272e+00  2.3479956e+00  2.0146825e+00  7.8099165e-01  7.2091437e+01
 8.9234042e-01  2.2054930e+00  2.5306365e+00  2.4280374e+00  2.4280374e+00  2.4280374e+00  2.4619930e+00  2.4458997e+00  2.4280374e+00  2.5306365e+00  2.2054930e+00  8.9234042e-01  7.7117291e+01
 1.0075363e+00  2.3744149e+00  2.6950871e+00  2.5729227e+00  2.5729227e+00  2.5729227e+00  2.6073610e+00  2.5911538e+00  2.5729227e+00  2.6950871e+00  2.3744149e+00  1.0075363e+00  8.1615985e+01
 1.1476261e+00  2.5487911e+00  2.8687745e+00  2.7250632e+00  2.7250632e+00  2.7250632e+00  2.7600101e+00  2.7436851e+00  2.7250632e+00  2.8687745e+00  2.5487911e+00  1.1476261e+00  8.6342797e+01
 1.3024084e+00  2.7102066e+00  3.0344007e+00  2.8693291e+00  2.8693291e+00  2.8693291e+00  2.9047623e+00  2.8883269e+00  2.8693291e+00  3.0344007e+00  2.7102066e+00  1.3024084e+00  9.0829101e+01
 1.4828465e+00  2.8662630e+00  3.2004817e+00  3.0132185e+00  3.0132185e+00  3.0132185e+00  3.0491428e+00  3.0325980e+00  3.0132185e+00  3.2004817e+00  2.8662630e+00  1.4828465e+00  9.5309224e+01
 1.6683683e+00  2.9988250e+00  3.3476489e+00  3.1400889e+00  3.1400889e+00  3.1400889e+00  3.1764534e+00  3.1598123e+00  3.1400889e+00  3.3476489e+00  2.9988250e+00  1.6683683e+00  9.9265333e+01
 1.8926480e+00  3.1301478e+00  3.5007874e+00  3.2714851e+00  3.2714851e+00  3.2714851e+00  3.3083150e+00  3.2915740e+00  3.2714851e+00  3.5007874e+00  3.1301478e+00  1.8926480e+00  1.0336980e+02
