1.000000e+00	1.000000e+01	6.098367e-03	1.411610e+00	1.411610e+00	1.428075e-03	4.476350e-01	4.476350e-01	5.790132e-04	1.917539e-01	1.917539e-01

1.584893e+00	1.000000e-01	9.578092e-03	1.411610e+00	1.411610e+00	2.269388e-03	4.476350e-01	4.476350e-01	5.312823e-04	4.435189e-01	4.435189e-01
1.584893e+00	1.584893e-01	9.072339e-03	2.225275e+00	2.225275e+00	2.146915e-03	9.900785e-01	9.900785e-01	5.552123e-04	4.435189e-01	4.435189e-01
1.584893e+00	2.511886e-01	8.577369e-03	1.894402e+00	1.894402e+00	2.027215e-03	9.900785e-01	9.900785e-01	5.692768e-04	4.435189e-01	4.435189e-01
1.584893e+00	3.981072e-01	8.112367e-03	1.894402e+00	1.894402e+00	1.914954e-03	9.900785e-01	9.900785e-01	5.767795e-04	4.435189e-01	4.435189e-01
1.584893e+00	6.309573e-01	7.689556e-03	1.894402e+00	1.894402e+00	1.812927e-03	9.900785e-01	9.900785e-01	5.796951e-04	3.739509e-01	3.739509e-01
1.584893e+00	1.000000e+00	7.304246e-03	1.348349e+00	1.348349e+00	1.720017e-03	6.260434e-01	6.260434e-01	5.792103e-04	3.739509e-01	3.739509e-01
1.584893e+00	1.584893e+00	6.951602e-03	1.442401e+00	1.442401e+00	1.635049e-03	6.260434e-01	6.260434e-01	5.760906e-04	3.739509e-01	3.739509e-01
1.584893e+00	2.511886e+00	6.628886e-03	1.442401e+00	1.442401e+00	1.557359e-03	6.260434e-01	6.260434e-01	5.713657e-04	3.739509e-01	3.739509e-01
1.584893e+00	3.981072e+00	6.331592e-03	1.442401e+00	1.442401e+00	1.485852e-03	6.260434e-01	6.260434e-01	5.654367e-04	9.924544e-01	9.924544e-01
1.584893e+00	6.309573e+00	6.057894e-03	1.247485e+00	1.247485e+00	1.420086e-03	4.960992e-01	4.960992e-01	5.586517e-04	9.924544e-01	9.924544e-01
1.584893e+00	1.000000e+01	5.805199e-03	1.697848e+00	1.697848e+00	1.359423e-03	4.960992e-01	4.960992e-01	5.511782e-04	9.924544e-01	9.924544e-01

2.511886e+00	1.000000e-01	9.140797e-03	1.697848e+00	1.697848e+00	2.165777e-03	4.960992e-01	4.960992e-01	5.070262e-04	9.924544e-01	9.924544e-01
2.511886e+00	1.584893e-01	8.658134e-03	1.697848e+00	1.697848e+00	2.048896e-03	4.960992e-01	4.960992e-01	5.298636e-04	4.739659e-01	4.739659e-01
2.511886e+00	2.511886e-01	8.185763e-03	1.198363e+00	1.198363e+00	1.934661e-03	1.631093e-01	1.631093e-01	5.432860e-04	4.739659e-01	4.739659e-01
2.511886e+00	3.981072e-01	7.741990e-03	5.204302e-01	5.204302e-01	1.827526e-03	1.631093e-01	1.631093e-01	5.504462e-04	4.739659e-01	4.739659e-01
2.511886e+00	6.309573e-01	7.338484e-03	5.204302e-01	5.204302e-01	1.730157e-03	1.631093e-01	1.631093e-01	5.532287e-04	4.739659e-01	4.739659e-01
2.511886e+00	1.000000e+00	6.970765e-03	5.204302e-01	5.204302e-01	1.641489e-03	1.631093e-01	1.631093e-01	5.527660e-04	6.836368e-01	6.836368e-01
2.511886e+00	1.584893e+00	6.634221e-03	1.445460e+00	1.445460e+00	1.560399e-03	7.797959e-01	7.797959e-01	5.497887e-04	6.836368e-01	6.836368e-01
2.511886e+00	2.511886e+00	6.326239e-03	1.265492e+00	1.265492e+00	1.486256e-03	7.797959e-01	7.797959e-01	5.452796e-04	6.836368e-01	6.836368e-01
2.511886e+00	3.981072e+00	6.042519e-03	1.265492e+00	1.265492e+00	1.418015e-03	7.797959e-01	7.797959e-01	5.396213e-04	6.836368e-01	6.836368e-01
2.511886e+00	6.309573e+00	5.781316e-03	1.265492e+00	1.265492e+00	1.355251e-03	7.797959e-01	7.797959e-01	5.331460e-04	8.015128e-01	8.015128e-01
2.511886e+00	1.000000e+01	5.540158e-03	2.367709e-01	2.367709e-01	1.297358e-03	9.398175e-02	9.398175e-02	5.260138e-04	8.015128e-01	8.015128e-01

3.981072e+00	1.000000e-01	8.743320e-03	8.060829e-01	8.060829e-01	2.071601e-03	9.398175e-02	9.398175e-02	4.849788e-04	8.015128e-01	8.015128e-01
3.981072e+00	1.584893e-01	8.281646e-03	8.060829e-01	8.060829e-01	1.959802e-03	9.398175e-02	9.398175e-02	5.068231e-04	8.015128e-01	8.015128e-01
3.981072e+00	2.511886e-01	7.829814e-03	8.060829e-01	8.060829e-01	1.850535e-03	9.398175e-02	9.398175e-02	5.196619e-04	6.449996e-01	6.449996e-01
3.981072e+00	3.981072e-01	7.405339e-03	7.282471e-01	7.282471e-01	1.748058e-03	4.209122e-02	4.209122e-02	5.265107e-04	6.449996e-01	6.449996e-01
3.981072e+00	6.309573e-01	7.019378e-03	1.002193e+00	1.002193e+00	1.654923e-03	4.209122e-02	4.209122e-02	5.291722e-04	6.449996e-01	6.449996e-01
3.981072e+00	1.000000e+00	6.667649e-03	1.002193e+00	1.002193e+00	1.570110e-03	4.209122e-02	4.209122e-02	5.287296e-04	6.449996e-01	6.449996e-01
3.981072e+00	1.584893e+00	6.345740e-03	1.002193e+00	1.002193e+00	1.492547e-03	4.209122e-02	4.209122e-02	5.258818e-04	3.133612e-01	3.133612e-01
3.981072e+00	2.511886e+00	6.051150e-03	1.143822e+00	1.143822e+00	1.421628e-03	1.365104e-01	1.365104e-01	5.215688e-04	3.133612e-01	3.133612e-01
3.981072e+00	3.981072e+00	5.779767e-03	2.747680e-01	2.747680e-01	1.356354e-03	1.365104e-01	1.365104e-01	5.161565e-04	3.133612e-01	3.133612e-01
3.981072e+00	6.309573e+00	5.529923e-03	2.747680e-01	2.747680e-01	1.296320e-03	1.365104e-01	1.365104e-01	5.099628e-04	3.133612e-01	3.133612e-01
3.981072e+00	1.000000e+01	5.299251e-03	2.747680e-01	2.747680e-01	1.240943e-03	1.365104e-01	1.365104e-01	5.031407e-04	9.024631e-01	9.024631e-01

6.309573e+00	1.000000e-01	8.380294e-03	1.074506e+00	1.074506e+00	1.985587e-03	6.696690e-01	6.696690e-01	4.648423e-04	9.024631e-01	9.024631e-01
6.309573e+00	1.584893e-01	7.937788e-03	1.489052e+00	1.489052e+00	1.878431e-03	6.696690e-01	6.696690e-01	4.857796e-04	9.024631e-01	9.024631e-01
6.309573e+00	2.511886e-01	7.504717e-03	1.489052e+00	1.489052e+00	1.773700e-03	6.696690e-01	6.696690e-01	4.980853e-04	9.024631e-01	9.024631e-01
6.309573e+00	3.981072e-01	7.097866e-03	1.489052e+00	1.489052e+00	1.675478e-03	6.696690e-01	6.696690e-01	5.046497e-04	1.573392e-01	1.573392e-01
